# WINGS                 Weights     Bar   SFR1        SFR2                    SFR3                    SFR4        logM                 M1                     M2                     M3                      M4                      Mtotal                  F1                      F2                      F3                      F4                     Mtype                 
  J215659.83-080658.5   1.2267635   0.0   0.0         0.0020081879842319206   0.018711392581516495    0.42111     9.791715621948242    0.0                    1144667.1510121948     1.4033544436137372E8    5.684985E9              5.826465111512386E9     0.0                     1.9645996828342312E-4   0.024085863671282945    0.9757176763604336     2.5                   
  J215627.19-080241.1   1.532271    0.0   0.0         0.01582219546020742     0.10861505932857418     0.032894    9.379724502563477    0.0                    9018651.41231823       8.146129449643064E8     4.44069E8               1.2677005963766246E9    0.0                     0.007114180933649143    0.6425909613773588      0.350294857688992      0.20000000298023224   
  J215832.18-080104.6   1.236522    1.0   0.066837    0.17998815812916355     0.08442593092803395     0.057085    9.279057502746582    1336739.9999999998     1.0259325013362323E8   6.331944819602547E8     7.706474999999999E8     1.5077719720938778E9    8.865664203477917E-4    0.0680429481595613      0.41995374213046477     0.5111167432896261     -1.100000023841858    
  J215828.23-075857.6   1.1763598   1.0   0.0         0.008308855298975163    0.33969776191394946     0.22755     10.006688117980957   0.0                    4736047.5204158425     2.547733214354621E9     3.0719250000000005E9    5.624394261875037E9     0.0                     8.420546817848717E-4    0.45297912908140764     0.5461788162368075     0.0                   
  J215711.73-075826.4   1.2771587   1.0   0.0         0.022270150483173705    0.08786990160138916     0.1858      9.761956214904785    0.0                    1.2693985775409011E7   6.590242620104188E8     2.5082999999999995E9    3.180018247785827E9     0.0                     0.003991796520113537    0.2072391447656887      0.7887690587141978     3.9000000953674316    
  J215803.85-075643.9   1.532271    0.0   0.0025728   0.12392918801831937     0.05274273586725835     0.022114    9.121674537658691    51456.0                7.063963717044204E7    3.955705190044376E8     2.98539E8               7.648006121748797E8     6.728028087434905E-5    0.09236346839415127     0.5172204528962724      0.390348798428702      -2.700000047683716    
  J215723.22-075548.6   1.783356    1.0   0.0         0.025445346409921937    0.2873676972795678      0.30053     10.254260063171387   0.0                    1.4503847453655506E7   2.1552577295967584E9    4.057155E9              6.226916577050414E9     0.0                     0.002329218205220558    0.34611957666817944     0.6515512051265999     0.0                   
  J215716.82-075450.1   2.062079    1.0   0.0         0.08434928039487483     0.1449920219949836      3.2155      11.015892028808594   0.0                    4.807908982507865E7    1.087440164962377E9     4.340925E10             4.454476925478745E10    0.0                     0.0010793431109739412   0.024412297631230952    0.9745083592577952     1.399999976158142     
  J215915.63-075542.6   1.3549951   0.0   0.083134    0.009563691161906564    0.09040204418290565     0.0091471   8.86343765258789     1662680.0              5451303.9622867415     6.780153313717923E8     1.2348585E8             8.08615165334079E8      0.002056206798091728    0.006741530700867498    0.8384895070471138      0.15271275545392704    0.800000011920929     
  J215622.00-075428.7   1.2150196   1.0   0.027783    0.02397110432567453     0.08366062126181747     0.086445    9.943916320800781    555659.9999999999      1.366352946563448E7    6.274546594636312E8     1.1670075E9             1.8086813489292655E9    3.0721829488038297E-4   0.007554414974049051    0.3469127714702662      0.6452255952608044     5.0                   
  J215742.37-075419.3   1.842717    1.0   0.013897    0.05963768329232621     0.891467653868416       1.2677      10.649070739746094   277939.99999999994     3.3993479476625934E7   6.68600740401312E9      1.711395E10             2.3834228823489746E10   1.1661380028628284E-5   0.0014262462498104312   0.28052123916104        0.7180408532091209     -4.099999904632568    
  J215800.56-075323.3   1.9453892   1.0   0.0         0.03659673079496713     0.019483467586339957    2.006       10.710021018981934   0.0                    2.0860136553131264E7   1.461260068975497E8     2.7080999999999996E10   2.7247986143450676E10   0.0                     7.655661759115069E-4    0.005362818599813202    0.9938716152242754     -1.5                  
  J215704.49-074944.3   1.6241809   1.0   0.0093974   0.01872977962347402     0.29085090054022766     0.004941    9.638854026794434    187948.0               1.0675974385380192E7   2.1813817540517073E9    6.67035E7               2.2589491764370875E9    8.320151775014245E-5    0.004726079938734523    0.9656621657563261      0.02952855278718915    -1.7999999523162842   
  J215714.40-074953.8   1.4472368   1.0   0.013701    0.007031412904226777    0.11158351340922246     0.022357    8.932409286499023    274020.0               4007905.355409263      8.368763505691684E8     3.0181949999999994E8    1.1429777759245777E9    2.3974219426824787E-4   0.0035065470561465536   0.7321895212636154      0.2640641894859697     -4.300000190734863    
  J215650.01-074842.2   1.562331    1.0   0.0         0.012980884726963784    0.9404500289407679      0.21918     10.334274291992188   0.0                    7399104.294369357      7.053375217055759E9     2.95893E9               1.0019704321350128E10   0.0                     7.384553532785634E-4    0.7039504351467066      0.2953111095000149     -2.299999952316284    
  J215805.80-074631.4   1.532271    1.0   0.0         0.006955813271725777    0.09079034806096856     0.023131    9.370248794555664    0.0                    3964813.564883693      6.809276104572642E8     3.122685E8              9.971609240221479E8     0.0                     0.003976102020615913    0.682866319821955       0.3131575781574291     2.799999952316284     
  J215911.91-074614.0   1.1375787   1.0   0.0046074   0.0016461865714174945   0.03565449064248505     0.37928     9.958036422729492    92148.00000000001      938326.345707972       2.6740867981863785E8    5.12028E9               5.388719154164346E9     1.7100167472782284E-5   1.7412789920269702E-4   0.04962379225348703     0.9501849796798375     0.10000000149011612   
  J215757.11-074542.4   1.1273956   1.0   0.0         0.1063199965555263      0.34202197568975495     0.5072      10.351873397827148   0.0                    6.0602398036649995E7   2.5651648176731625E9    6.8472E9                9.472967215709812E9     0.0                     0.0063974039661140155   0.27078789140314297     0.722814704630743      2.5                   
  J215637.91-074554.5   1.2771587   0.0   0.0028254   0.014289448956474765    0.33744368608913755     0.10963     9.469869613647461    56508.0                8144985.905190616      2.5308276456685314E9    1.480005E9              4.019034139573722E9     1.4060094549481362E-5   0.0020266028160822024   0.6297104124467485      0.3682489246426198     -4.900000095367432    
  J215757.48-074506.9   1.532271    1.0   0.003324    0.008037689706808196    0.1391704611229018      0.15325     9.671124458312988    66480.0                4581483.132880671      1.0437784584217635E9    2.0688749999999998E9    3.117301421554644E9     2.132613790258545E-5    0.0014696952630893865   0.33483398531965375     0.6636749932793542     -3.700000047683716    
  J215628.35-074128.3   1.2771587   1.0   0.0         0.022572788284394112    0.24545065599073895     0.19254     9.701264381408691    0.0                    1.2866489322104644E7   1.8408799199305422E9    2.59929E9               4.453036409252647E9     0.0                     0.002889374381797167    0.4133988026923626      0.5837118229258401     -4.699999809265137    
  J215817.33-074027.2   1.4739211   0.0   0.0         0.045319572218136775    0.3622624903530774      0.52207     10.232109069824219   0.0                    2.5832156164337963E7   2.7169686776480803E9    7.047945E9              9.790745833812418E9     0.0                     0.0026384257749931988   0.2775037493328657      0.7198578248921411     -3.5999999046325684   
  J215723.35-074028.2   1.9156669   1.0   0.0010817   0.004030404643371003    0.0697127030677214      0.015916    9.106496810913086    21633.999999999996     2297330.6467214716     5.228452730079105E8     2.14866E8               7.40030237654632E8      2.923394058675811E-5    0.003104374023962009    0.7065187966710078      0.29034759536444343    -0.30000001192092896  
  J215642.50-073943.2   1.842717    1.0   0.48196     0.021109505128552877    0.17510905846035116     0.075425    9.87079906463623     9639200.0              1.2032417923275141E7   1.3133179384526336E9    1.0182375000000001E9    2.353227056375909E9     0.004096162320539041    0.005113156374211372    0.5580923162064995      0.43269836509875015    3.799999952316284     
  J215640.39-073805.5   1.2267635   1.0   0.014424    0.025917427594841932    0.07009748215319313     0.095415    9.655191421508789    288479.99999999994     1.4772933729059903E7   5.2573111614894843E8    1.2881025E9             1.8288950298780084E9    1.5773458579481308E-4   0.008077518658927786    0.2874583327967248      0.7043064139585526     4.0                   
  J215924.39-073442.6   1.1614401   1.0   0.0         0.0644925048362668      0.4735759791626471      0.68133     10.67255687713623    0.0                    3.676072775667208E7    3.551819843719853E9     9.197955E9              1.2786535571476524E10   0.0                     0.002874956046630474    0.2777781224527346      0.719346921500635      1.399999976158142     
  J215905.88-073351.6   1.1313624   1.0   0.0         0.049973955838573246    0.21998458904109588     0.063596    9.502372741699219    0.0                    2.848515482798675E7    1.649884417808219E9     8.58546E8               2.5369155726362057E9    0.0                     0.011228262830357709    0.6503505420536172      0.33842119511602514    -1.5                  
  J215645.46-073209.2   1.2771587   1.0   0.0         0.030118187221330982    0.0777849951765387      0.42781     9.670088768005371    0.0                    1.7167366716158662E7   5.833874638240402E8     5.775435E9              6.375989830540199E9     0.0                     0.00269250221101814     0.09149755243173173     0.90580994535725       -2.5999999046325684   
  J215645.77-073110.6   1.2150196   1.0   0.0         0.024279643810308556    0.051138753328188305    0.65764     9.950969696044922    0.0                    1.3839396971875876E7   3.835406499614123E8     8.87814E9               9.275520046933289E9     0.0                     0.0014920346138922438   0.041349773168591245    0.9571581922175165     -4.199999809265137    
  J215747.07-073108.6   1.2771587   1.0   0.0         0.048988036631641585    0.050344835037623       0.083933    9.406792640686035    0.0                    2.7923180880035706E7   3.775862627821725E8     1.1330954999999998E9    1.538604943662208E9     0.0                     0.018148375900556107    0.24540819548092482     0.736443428618519      0.10000000149011612   
  J215759.84-072749.5   1.1286682   1.0   0.0         0.03618873464409055     0.2114925120586533      0.82613     10.836812973022461   0.0                    2.0627578747131616E7   1.5861938404398997E9    1.1152755E10            1.275957641918703E10    0.0                     0.0016166350723142494   0.12431398882918114     0.8740693760985047     3.0999999046325684    
  J215735.24-072801.9   1.1763598   1.0   0.028213    9.52839763525718E-4     0.044338469033378354    0.19158     9.87696647644043     564260.0               543118.6652096593      3.3253851775033766E8    2.58633E9               2.9199758964155474E9    1.9324132116729605E-4   1.8600107825423194E-4   0.11388399409685178     0.8857367635037267     3.5                   
  J215821.95-072659.5   1.2492988   0.0   0.31498     0.03524974258934263     0.02114040131198148     0.42334     9.779994010925293    6299600.0              2.0092353275925297E7   1.585530098398611E8     5.71509E9               5.900034963115787E9     0.0010677224862873024   0.0034054634254768214   0.026873232248801768    0.9686535818394341     1.7999999523162842    
  J215604.07-071937.9   1.098901    1.0   0.19748     0.10702908484428003     0.690287507235192       0.77121     10.852575302124023   3949600.0              6.100657836123962E7    5.177156304263941E9     1.0411335E10            1.565344748262518E10    2.5231502545263135E-4   0.0038973253929496967   0.33073585291741114     0.6651145066641866     0.4000000059604645    
  J215818.07-072227.2   1.1957574   1.0   0.032085    0.038377061402328966    0.06379261817480224     0.10558     9.38274097442627     641700.0               2.187492499932751E7    4.784446363110168E8     1.42533E9               1.9262912613103442E9    3.331271925946903E-4    0.011355979980123705    0.24837606125335307     0.7399348315739286     2.700000047683716     
  J215715.91-071900.8   1.4156667   1.0   0.018566    0.07016560012168523     0.005519117306579201    0.15001     9.360307693481445    371320.0               3.999439206936058E7    4.139337979934401E7     2.0251350000000002E9    2.1068940918687048E9    1.7624046763103246E-4   0.01898263050986471     0.019646635281335024    0.9611944937411693     5.099999904632568     
  J215826.23-072153.5   1.0928961   1.0   0.0         0.06078388510348859     0.533503603125603       0.2337      11.002360343933105   0.0                    3.46468145089885E7     4.0012770234420223E9    3.15495E9               7.190873837951011E9     0.0                     0.004818164702895256    0.5564382178873212      0.4387436174097835     3.9000000953674316    
  J220335.59-060829.2   1.0807307   1.0   0.34882     0.10146334621972374     0.5707175381053444      0.58686     10.535280227661133   6976400.0              5.783410734524253E7    4.280381535790083E9     7.922610000000001E9     1.2267802043135326E10   5.686756254681965E-4    0.004714300666239122    0.34891185240352396     0.6458051713047687     -0.4000000059604645   
  J220556.65-055201.0   1.4321841   1.0   0.12666     0.13314264044346935     0.685328863592514       0.42445     10.376555442810059   2533200.0              7.589130505277753E7    5.139966476943855E9     5.730075E9              1.0948465981996632E10   2.313748797471287E-4    0.006931683870377018    0.4694691005475909      0.523367840702285      -2.299999952316284    
  J220420.54-055153.9   1.33875     1.0   0.0         0.05354761156461095     0.47385640555662745     2.2107      10.751398086547852   0.0                    3.0522138591828242E7   3.5539230416747055E9    2.9844450000000004E10   3.3428895180266537E10   0.0                     9.130465852142733E-4    0.10631290751638801     0.8927740458983977     -3.799999952316284    
  J220438.77-055149.6   1.668823    0.0   0.023372    0.046692766572258036    0.017548387999228247    0.0035727   8.482766151428223    467440.0               2.6614876946187083E7   1.3161290999421185E8    4.823144999999999E7     2.0692667694039893E8    0.002258964416340754    0.1286198441868999      0.6360364547492362      0.2330847366475232     -4.699999809265137    
  J220450.77-055000.3   1.4896121   1.0   0.0         0.015708895946706273    0.07119444916071774     0.015988    9.155527114868164    0.0                    8954070.689622575      5.3395836870538306E8    2.1583799999999997E8    7.587504393950056E8     0.0                     0.011801074799722238    0.7037338510553458      0.28446507414493194    -3.0999999046325684   
  J220619.46-054740.9   1.251234    0.0   0.0         0.0595370286807681      0.23634383561643835     0.47425     10.197807312011719   0.0                    3.393610634803782E7    1.7725787671232874E9    6.402375E9              8.208889873471325E9     0.0                     0.00413406768407372     0.21593404156288312     0.7799318907530431     -4.0                  
  J220545.85-054502.4   1.466734    1.0   0.018432    0.0073241167667858955   0.004702486976654447    0.0034151   8.644248962402344    368640.0               4174746.5570679605     3.526865232490835E7     4.610385E7              8.59158888819763E7      0.0042907080959891505   0.04859108846330928     0.41050209436065227     0.5366161090800494     0.4000000059604645    
  J220510.65-054315.3   1.31173     1.0   0.052823    0.001987254006571706    0.05771416216476944     0.25661     10.062247276306152   1056460.0              1132734.7837458723     4.328562162357708E8     3.464235E9              3.899280411019517E9     2.7093717010307937E-4   2.9049841620641594E-4   0.1110092557110031      0.8884293087026873     1.600000023841858     
  J220508.02-054228.6   1.4563481   1.0   0.0         0.02531432577484162     0.142854138529809       0.18885     9.825772285461426    0.0                    1.4429165691659722E7   1.0714060389735676E9    2.5494749999999995E9    3.635310204665227E9     0.0                     0.003969170408935843    0.2947220398409529      0.7013087897501112     -4.199999809265137    
  J220600.32-053914.1   1.50178     1.0   0.10562     0.06722155584735817     0.058944626664094155    0.17458     9.635154724121094    2112400.0              3.8316286832994156E7   4.4208469998070616E8    2.35683E9               2.8393433868137E9       7.439748252396223E-4    0.013494770308846842    0.15569962479135427     0.8300616300745594     -1.399999976158142    
  J220627.91-053754.9   1.351602    0.0   0.15146     0.031529461757720825    0.011956607177310438    0.32653     10.190423965454102   3029200.0000000005     1.797179320190087E7    8.967455382982828E7     4.408155E9              4.518830547031729E9     6.703504299336434E-4    0.003977089429411322    0.01984463743362374     0.9755079227070313     0.8999999761581421    
  J220553.66-053759.1   1.3400515   1.0   0.00904     0.023325223907294038    0.04621800308701524     0.1481      9.677504539489746    180800.0               1.32953776271576E7     3.466350231526143E8     1.9993500000000002E9    2.3594612007797723E9    7.662766395151905E-5    0.0056349210670485475   0.14691278798653515     0.8473756632824647     0.20000000298023224   
  J220600.36-053611.4   1.479064    1.0   0.0         0.05716712491007434     0.03292170027011383     0.23438     9.765044212341309    0.0                    3.258526119874237E7    2.4691275202585375E8    3.16413E9               3.443628013224596E9     0.0                     0.009462479998886318    0.07170134261820163     0.9188361773829121     0.699999988079071     
  J220632.64-053454.4   1.1025358   0.0   0.0         0.010703988261395939    1.4195368030098399      1.6563      11.411806106567383   0.0                    6101273.308995685      1.06465260225738E10     2.236005E10             3.3012677295882797E10   0.0                     1.8481607093880296E-4   0.3224981096550321      0.677317074274029      2.299999952316284     
  J220555.80-053137.5   1.251234    1.0   0.0034231   0.1283504082963908      0.0499232346131584      0.78828     10.133471488952637   68462.0                7.315973272894275E7    3.74424259598688E8      1.0641779999999998E10   1.108943245432763E10    6.173625231224781E-6    0.006597247697774858    0.03376405971547892     0.959632518961515      -4.800000190734863    
  J220540.80-053126.6   1.6570059   1.0   0.0         0.009894372759097943    0.18373581902373143     0.18182     9.867432594299316    0.0                    5639792.472685827      1.3780186426779857E9    2.45457E9               3.8382284351506715E9    0.0                     0.0014693738447238704   0.3590246557651514      0.6395059703901247     -4.400000095367432    
  J220633.21-053008.4   1.2753801   1.0   0.15914     0.27319963304963096     0.06195562714644028     0.043735    9.43337631225586     3182800.0000000005     1.5572379083828965E8   4.646672035983021E8     5.904225000000001E8     1.2139962944365919E9    0.002621754295779888    0.12827369535799127     0.3827583376718224      0.4863462126744065     -0.30000001192092896  
  J220520.83-052632.8   1.2264024   1.0   0.02689     0.014025948879326495    0.055001497781207796    0.17061     9.97134017944336     537800.0               7994790.861216102      4.125112333590585E8     2.3032350000000005E9    2.724278824220275E9     1.974100430611854E-4    0.002934644864592492    0.1514203427680075      0.8454476023243389     4.0                   
  J220611.45-052507.8   1.1522942   1.0   0.073559    0.31213785369824976     0.5259369380667567      2.16        10.818310737609863   1471180.0              1.7791857660800236E8   3.944527035500675E9     2.9160000000000004E10   3.328391679210868E10    4.420092770898897E-5    0.005345481955122099    0.11851150392359734     0.8760988131935716     1.5                   
  J220717.66-052402.0   1.2076129   1.0   0.001786    0.0011941912737151832   0.1221389127918194      0.18237     10.02071762084961    35720.0                680689.0260176543      9.160418459386456E8     2.461995E9              3.3787532549646635E9    1.0571946900092169E-5   2.01461596823463E-4     0.27111830217037436     0.728669664285902      1.7999999523162842    
  J220406.67-051420.9   1.1961722   1.0   0.045921    0.030193359385522752    0.07996321049585182     0.099981    9.620466232299805    918419.9999999999      1.721021484974797E7    5.997240787188886E8     1.3497435E9             1.9675962135686367E9    4.6677259981826153E-4   0.008746822509143652    0.30480038261060016     0.6859860222804379     2.700000047683716     
  J223522.68+010157.7   1.2113914   1.0   0.26172     0.9441725190836576      0.024682741655411924    0.18048     9.879239082336426    5234400.0              5.381783358776848E8    1.8512056241558945E8    2.43648E9               3.1650132982932744E9    0.0016538319136992685   0.17003983400887956     0.05848966338164053     0.7698166706957806     -0.20000000298023224  
  J223603.83+010420.5   1.1498218   1.0   0.077727    0.8775749086311668      0.015096311016785645    0.039186    9.413785934448242    1554540.0              5.002176979197651E8    1.1322233262589233E8    5.29011E8               1.1440055705456574E9    0.001358857019602212    0.4372511033151489      0.09897008855637701     0.4624199511088719     5.099999904632568     
  J223401.53+010540.1   1.1305463   1.0   0.0         0.004237569817860315    0.5559003183484469      0.74503     10.479334831237793   0.0                    2415414.7961803796     4.1692523876133513E9    1.0057905E10            1.422957280240953E10    0.0                     1.697461216665177E-4    0.29299912551888846     0.7068311283594451     -0.4000000059604645   
  J223553.59+010620.6   1.1035043   1.0   0.11887     1.0049616656999256      0.7869818637854524      1.3902      10.565650939941406   2377400.0              5.728281494489576E8    5.902363978390893E9     1.87677E10              2.524526952783985E10    9.417209815796432E-5    0.022690514308720572    0.2338007907533692      0.7434145228397522     -3.9000000953674316   
  J223518.00+010748.5   1.1035043   1.0   0.046149    0.03846725708712483     0.03248800250819989     0.31831     10.484796524047852   922980.0               2.1926336539661154E7   2.4366001881149915E8    4.297185E9              4.56369433535116E9      2.0224404444671906E-4   0.004804514704198304    0.053390959364667964    0.941602281886687      5.199999809265137     
  J223704.54+010731.0   1.137778    1.0   0.27326     0.1619935473445939      0.5198455431217441      0.18506     10.140121459960938   5465200.0              9.233632198641853E7    3.898841573413081E9     2.49831E9               6.4949530953995E9       8.414533438079955E-4    0.014216626452902658    0.6002878721594934      0.3846540480437959     -0.8999999761581421   
  J223605.90+011224.7   74.9925     1.0   0.045251    0.1037130683492375      0.005983816322593093    0.07907     9.19204044342041     905019.9999999999      5.911644895906538E7    4.48786224194482E7      1.067445E9              1.1723450913785136E9    7.719740600746007E-4    0.05042580840215974     0.038281068219151435    0.9105211493186143     -4.0                  
  J223710.17+011237.0   1.2725042   0.0   0.0         0.09312308369371665     0.14507809183870346     0.24296     9.871527671813965    0.0                    5.308015770541849E7    1.0880856887902758E9    3.27996E9               4.421125846495694E9     0.0                     0.012006027321636022    0.24611054436568966     0.7418834283126744     -2.0                  
  J223558.32+011340.1   1.1281563   1.0   0.0         0.03573762536392132     0.11645918387034536     0.75439     10.29159927368164    0.0                    2.037044645743515E7    8.734438790275903E8     1.0184265E10            1.1078079325485025E10   0.0                     0.0018388066973462733   0.07884434235980241     0.9193168509428513     0.800000011920929     
  J223704.97+011435.5   1.0946008   1.0   0.017616    0.01638127469115872     0.42801162454177116     2.4432      10.670578002929688   352319.99999999994     9337326.57396047       3.210087184063284E9     3.2983200000000004E10   3.6202976830637245E10   9.731796411333902E-6    2.579159889984139E-4    0.0886691500282017      0.9110632021863886     -3.799999952316284    
  J223517.34+012026.2   1.3490689   1.0   0.03494     0.007533573991445613    0.07317907582481188     0.04094     9.195879936218262    698800.0               4294137.175124         5.488430686860892E8     5.5269E8                1.1065260058612132E9    6.315260520751353E-4    0.003880737689288972    0.4960055758101434      0.4994821604484925     0.30000001192092896   
  J223458.03+012100.7   16.1        1.0   0.0         0.003303000576437752    0.4144378222072159      0.45534     10.36827564239502    0.0                    1882710.3285695186     3.1082836665541196E9    6.14709E9               9.257256376882689E9     0.0                     2.0337670816496359E-4   0.3357672662405846      0.6640293570512504     -4.5                  
  J223544.81+012107.9   1.3490689   1.0   0.0         0.002641148320243816    0.006334971059232105    0.67908     9.954261779785156    0.0                    1505454.5425389751     4.751228294424079E7     9.16758E9               9.21659773748678E9      0.0                     1.6334167828718633E-4   0.00515507829434646     0.9946815800273663     -4.699999809265137    
  J223553.04+012202.8   1.284279    0.0   0.23482     0.2790297864825977      0.15474898707312368     0.072665    9.698650360107422    4696400.0              1.590469782950807E8    1.1606174030484276E9    9.809775E8              2.3053382813435082E9    0.0020371847541884505   0.06899073319616723     0.5034477640184075      0.42552431803123686    -0.10000000149011612  
  J223529.72+012144.0   36.829346   1.0   0.019478    0.03342779010033664     0.06618581420027012     0.06688     9.36014461517334     389559.99999999994     1.9053840357191883E7   4.9639360650202584E8    9.028799999999999E8     1.4187170068592176E9    2.7458612120426695E-4   0.013430331958431676    0.34988909282264213     0.6364059890977218     -1.600000023841858    
  J223558.96+012705.9   1.284279    1.0   0.013539    0.00848380534014621     0.7725644221493344      1.0562      10.541213035583496   270780.0               4835769.0438833395     5.7942331661200075E9    1.4258700000000002E10   2.0058039715163895E10   1.349982370387322E-5    2.4108881588401154E-4   0.28887335195271163     0.7108720594077004     -2.5                  
  J223434.00+012713.1   1.1850702   1.0   0.024336    0.24731267285844175     0.011518826934207988    0.089604    9.62304973602295     486720.0               1.4096822352931178E8   8.639120200655991E7     1.209654E9              1.4375001455358717E9    3.385877918075343E-4    0.09806484122251104     0.06009822139833938     0.841498349587342      2.299999952316284     
  J223500.71+012749.6   1.284279    0.0   0.0         0.1902132687976116      1.8092503183484467      0.68834     10.419918060302734   0.0                    1.084215632146386E8    1.356937738761335E10    9.292589999999998E9     2.2970388950827988E10   0.0                     0.004720057785992799    0.5907334619653547      0.4045464802486524     -4.599999904632568    
  J223608.75+012817.4   1.284279    0.0   0.012745    0.13935979187842545     1.0636735529616053      0.87785     10.405529022216797   254900.00000000003     7.94350813707025E7     7.97755164721204E9      1.1850975E10            1.990821662858274E10    1.2803758606586263E-5   0.003990065150117741    0.4007165381030897      0.595280592988186      -4.900000095367432    
  J223532.51+012828.5   1.284279    1.0   0.32818     0.005701729577393185    0.25432023924368125     0.18488     10.143336296081543   6563600.000000001      3249985.8591141156     1.9074017943276093E9    2.4958799999999995E9    4.413095380186723E9     0.0014873007344160978   7.364413363249369E-4    0.4322140425269723      0.5655622154022867     1.899999976158142     
  J223535.46+012834.6   1.284279    1.0   0.011309    0.537259392700724       0.028141014856260853    0.44486     10.088409423828125   226180.0               3.062378538394126E8    2.110576114219564E8     6.00561E9               6.523131645261369E9     3.4673529877985075E-5   0.046946446966446634    0.03235525862417264     0.9206636208795028     -1.2000000476837158   
  J223502.01+012953.2   20.7933     0.0   0.0059427   0.003097819435522415    0.12155253231719082     0.016924    9.44091510772705     118854.00000000001     1765757.0782477765     9.116439923789312E8     2.28474E8               1.142002603457179E9     1.040750692162994E-4    0.0015461935663739369   0.7982853888591108      0.2000643425052988     -3.5999999046325684   
  J223552.32+013109.5   1.3400551   0.0   0.074912    1.7724289361383992E-4   0.011635946459579395    0.45836     9.731245994567871    1498240.0              101028.44935988875     8.726959844684547E7     6.18786E9               6.276728866896205E9     2.386975814586792E-4    1.6095716654692232E-5   0.013903675034795573    0.9858415316670911     -3.4000000953674316   
  J223449.38+013202.4   1.177152    0.0   0.0         0.20497887271703544     7.722405942504341E-4    4.2281E-4   8.577520370483398    0.0                    1.168379574487102E8    5791804.456878256       5707935.000000001       1.2833769690558846E8    0.0                     0.910394687343205       0.045129409335894446    0.04447590332090064    3.0999999046325684    
  J223503.61+013441.2   1.2774624   1.0   0.065871    0.03624409182117076     0.026676268570326067    0.6166      10.710159301757812   1317420.0              2.0659132338067334E7   2.000720142774455E8     8.324100000000001E9     8.546148566615514E9     1.5415365058669124E-4   0.00241736171294397     0.02341078120956174     0.9740177034269076     3.5                   
  J223351.04+013449.2   1.2049615   1.0   0.0         0.15246598634580932     0.8786510129268763      1.8906      10.625567436218262   0.0                    8.69056122171113E7     6.589882596951572E9     2.55231E10              3.2199888209168686E10   0.0                     0.0026989414265222683   0.2046554495513792      0.7926456090220985     -4.0                  
  J223419.61+013441.6   1.16536     0.0   0.017334    0.0144869362101527      0.15667683291530002     0.050897    9.458457946777344    346680.0               8257553.639787039      1.1750762468647501E9    6.871094999999999E8     1.870789980504537E9     1.853120893380577E-4    0.004413939419089706    0.6281176717377124      0.36728307675385985    0.10000000149011612   
  J223523.33+013654.6   1.284279    0.0   0.014319    0.06152830094691913     0.3785316352498553      0.59982     10.50037956237793    286380.0               3.50711315397439E7     2.8389872643739147E9    8.097570000000001E9     1.097191477591366E10    2.610118706250636E-5    0.0031964458579950496   0.25875039337766864     0.7380270595772738     1.100000023841858     
  J223559.48+013702.8   1.3490689   1.0   0.0         0.04444082111796612     0.14200224773297318     0.33608     9.763775825500488    0.0                    2.533126803724069E7    1.065016857997299E9     4.53708E9               5.62742812603454E9      0.0                     0.004501393437625437    0.18925463535822723     0.8062439712041473     -4.5                  
  J223522.02+013920.0   1.284279    1.0   0.04151     0.02549176767049695     0.06635032317190816     0.18893     9.758296012878418    830199.9999999999      1.4530307572183263E7   4.976274237893112E8     2.5505549999999995E9    3.063542931361494E9     2.7099342774055524E-4   0.004742975012178377    0.16243527018834905     0.832550761371732      1.399999976158142     
  J223554.76+013940.4   1.284279    0.0   0.0         0.19459862231799502     0.6384913177696315      0.17659     10.215137481689453   0.0                    1.1092121472125717E8   4.788684883272237E9     2.383965E9              7.283571097993494E9     0.0                     0.015228960248883157    0.6574638757341769      0.32730716401693993    -0.5                  
  J223610.86+014125.3   1.1221683   0.0   0.0         0.23432987749228137     1.767073364846614       2.1694      10.983850479125977   0.0                    1.335680301706004E8    1.3253050236349606E10   2.92869E10              4.26735182665202E10     0.0                     0.0031299980783490284   0.3105684924682523      0.6863015094533987     -3.700000047683716    
  J223510.10+014111.1   1.1281563   0.0   0.1115      0.08685142315039125     0.5013275892340343      0.07621     10.121979713439941   2230000.0              4.950531119572302E7    3.7599569192552576E9    1.028835E9              4.840527230450981E9     4.606936174165961E-4    0.010227256007216122    0.776765988548101       0.21254606182726624    1.0                   
  J223513.53+015017.8   1.1035043   1.0   0.0         0.09868408333574959     0.23071880185220914     0.22792     10.348316192626953   0.0                    5.624992750137726E7    1.7303910138915687E9    3.0769200000000005E9    4.863560941392946E9     0.0                     0.011565585006377452    0.35578684727984033     0.6326475677137823     2.0999999046325684    
  J223533.92+015134.8   1.1035043   1.0   0.0         0.10622386604012263     0.046460388770982054    0.74295     10.59367561340332    0.0                    6.05476036428699E7     3.4845291578236544E8    1.0029825E10            1.0438825519425236E10   0.0                     0.005800231408236399    0.03338047131202087     0.9608192972797427     2.4000000953674316    
  J223724.14+015140.9   1.1875807   0.0   0.0         0.5427910380997613      0.01078484757862242     0.087083    9.384577751159668    0.0                    3.0939089171686393E8   8.088635683966814E7     1.1756205E9             1.5658977485565321E9    0.0                     0.19758052018534739     0.05165494165518176     0.7507645381594709     1.7999999523162842    
